External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
25.23, 101655.00, 0.21,-0.59, 9.69, 4776
25.23, 101653.86, 0.19,-0.54, 9.56, 4781
25.23, 101653.86, 0.17,-0.57, 9.73, 4786
25.23, 101653.86, 0.08,-0.52, 9.45, 4791
25.23, 101653.86, 0.11,-0.40, 9.37, 4796
25.23, 101653.86, 0.19,-0.48, 9.60, 4801
25.23, 101653.86, 0.27,-0.50, 9.56, 4806
25.23, 101653.86, 0.34,-0.44, 9.52, 4811
25.23, 101655.55, 0.56,-0.71, 10.08, 4816
25.23, 101655.55, 0.38,-0.63, 9.81, 4821
25.23, 101655.55, 0.04,-0.46, 9.33, 4826
25.23, 101655.55, 0.13,-0.52, 9.33, 4831
25.23, 101655.55, 0.33,-0.73, 9.41, 4836
25.23, 101655.55, 0.34,-0.59, 9.85, 4841
25.23, 101655.55, 0.19,-0.61, 9.98, 4846
25.23, 101652.19, 0.04,-0.56, 9.79, 4851
25.23, 101652.19, 0.19,-0.23, 9.60, 4856
25.23, 101652.19, 0.25,-0.23, 9.25, 4861
25.23, 101652.19, 0.40,-0.38, 10.00, 4866
25.23, 101652.19, 0.40,-0.57, 9.89, 4871
25.23, 101652.19, 0.38,-0.71, 9.67, 4876
25.23, 101652.19, 0.19,-0.46, 9.25, 4881
25.23, 101655.39, 0.36,-0.61, 9.22, 4889
25.23, 101655.39, 0.31,-0.61, 9.58, 4893
25.23, 101655.39, 0.11,-0.56, 9.71, 4898
25.23, 101655.39, 0.15,-0.61, 9.69, 4903
25.23, 101655.39, 0.15,-0.42, 9.67, 4908
25.23, 101655.39, 0.21,-0.54, 9.73, 4913
25.23, 101655.39, 0.23,-0.56, 9.90, 4918
25.23, 101655.94, 0.19,-0.63, 9.89, 4923
25.23, 101655.94, 0.15,-0.59, 9.69, 4928
25.23, 101655.94, 0.23,-0.50, 9.48, 4933
25.23, 101655.94, 0.17,-0.65, 9.29, 4938
25.23, 101655.94, 0.17,-0.63, 9.48, 4943
25.23, 101655.94, 0.21,-0.80, 9.69, 4948
25.23, 101655.94, 0.15,-0.73, 9.54, 4953
25.23, 101654.50, 0.25,-0.50, 9.56, 4958
25.23, 101654.50, 0.29,-0.40, 9.52, 4963
25.23, 101654.50, 0.33,-0.33, 9.60, 4968
25.23, 101654.50, 0.25,-0.56, 9.69, 4973
25.23, 101654.50, 0.23,-0.59, 9.96, 4978
25.23, 101654.50, 0.36,-0.52, 9.71, 4983
25.23, 101654.50, 0.34,-0.59, 9.64, 4988
25.23, 101654.89, 0.29,-0.67, 9.54, 4993
25.23, 101654.89, 0.29,-0.57, 9.66, 4998
25.23, 101654.89, 0.25,-0.63, 9.69, 5003
25.23, 101654.89, 0.34,-0.59, 9.58, 5008
25.23, 101654.89, 0.29,-0.57, 9.58, 5013
25.23, 101654.89, 0.23,-0.46, 9.60, 5018
25.23, 101654.89, 0.19,-0.50, 9.73, 5023
25.23, 101654.83, 0.17,-0.50, 9.64, 5028
25.23, 101654.83, 0.17,-0.56, 9.67, 5033
25.23, 101654.83, 0.17,-0.52, 9.64, 5038
25.23, 101654.83, 0.19,-0.54, 9.67, 5043
25.23, 101654.83, 0.23,-0.63, 9.64, 5048
25.23, 101654.83, 0.19,-0.63, 9.71, 5053
25.23, 101654.83, 0.21,-0.61, 9.48, 5058
25.23, 101652.58, 0.27,-0.52, 9.35, 5063
25.23, 101652.58, 0.25,-0.54, 9.66, 5068
25.23, 101652.58, 0.25,-0.57, 9.64, 5073
25.23, 101652.58, 0.25,-0.57, 9.98, 5078
25.23, 101652.58, 0.15,-0.52, 9.71, 5083
25.23, 101652.58, 0.19,-0.56, 9.67, 5088
25.23, 101652.58, 0.23,-0.59, 9.67, 5093
25.23, 101652.58, 0.21,-0.46, 9.54, 5098
25.23, 101655.39, 0.21,-0.54, 9.67, 5103
25.23, 101655.39, 0.31,-0.54, 9.64, 5108
25.23, 101655.39, 0.23,-0.54, 9.64, 5113
25.23, 101655.39, 0.15,-0.59, 9.62, 5118
25.23, 101655.39, 0.21,-0.56, 9.66, 5123
25.23, 101655.39, 0.25,-0.52, 9.67, 5128
25.23, 101655.39, 0.21,-0.50, 9.60, 5133
25.23, 101654.78, 0.23,-0.52, 9.66, 5138
25.23, 101654.78, 0.31,-0.44, 9.69, 5143
25.23, 101654.78, 0.17,-0.57, 9.66, 5148
25.23, 101654.78, 0.23,-0.56, 9.71, 5153
25.23, 101654.78, 0.19,-0.63, 9.69, 5158
25.23, 101654.78, 0.19,-0.59, 9.66, 5163
25.23, 101654.78, 0.27,-0.59, 9.87, 5168
25.23, 101652.19, 0.17,-0.56, 9.69, 5173
25.23, 101652.19, 0.21,-0.48, 9.73, 5178
25.23, 101652.19, 0.25,-0.52, 9.67, 5183
25.23, 101652.19, 0.19,-0.56, 9.58, 5188
25.23, 101652.19, 0.13,-0.52, 9.60, 5193
25.23, 101652.19, 0.27,-0.42, 9.66, 5198
25.23, 101652.19, 0.23,-0.54, 9.66, 5203
25.23, 101654.23, 0.27,-0.54, 9.62, 5208
25.23, 101654.23, 0.25,-0.56, 9.64, 5213
25.23, 101654.23, 0.27,-0.59, 9.64, 5218
25.23, 101654.23, 0.25,-0.52, 9.67, 5223
25.23, 101654.23, 0.29,-0.54, 9.66, 5228
25.23, 101654.23, 0.23,-0.48, 9.67, 5233
25.23, 101654.23, 0.29,-0.59, 9.64, 5238
25.23, 101655.22, 0.23,-0.57, 9.60, 5243
25.23, 101655.22, 0.19,-0.56, 9.62, 5248
25.23, 101655.22, 0.19,-0.54, 9.64, 5253
25.23, 101655.22, 0.21,-0.56, 9.64, 5258
25.23, 101655.22, 0.15,-0.57, 9.64, 5263
25.23, 101655.22, 0.21,-0.56, 9.62, 5268
25.23, 101655.22, 0.17,-0.54, 9.67, 5273
25.23, 101654.12, 0.21,-0.52, 9.64, 5278
25.23, 101654.12, 0.25,-0.52, 9.58, 5283
25.23, 101654.12, 0.17,-0.57, 9.56, 5288
25.23, 101654.12, 0.23,-0.67, 9.62, 5293
25.23, 101654.12, 0.21,-0.63, 9.67, 5298
25.23, 101654.12, 0.25,-0.57, 9.81, 5303
25.23, 101654.12, 0.23,-0.67, 9.79, 5308
25.23, 101655.28, 0.27,-0.63, 9.71, 5313
25.23, 101655.28, 0.23,-0.57, 9.60, 5318
25.23, 101655.28, 0.23,-0.50, 9.62, 5323
25.23, 101655.28, 0.25,-0.50, 9.64, 5328
25.23, 101655.28, 0.25,-0.52, 9.73, 5333
25.23, 101655.28, 0.27,-0.52, 9.66, 5338
25.23, 101655.28, 0.23,-0.48, 9.66, 5343
25.23, 101653.57, 0.29,-0.52, 9.56, 5348
25.23, 101653.57, 0.25,-0.46, 9.60, 5353
25.23, 101653.57, 0.23,-0.54, 9.64, 5358
25.23, 101653.57, 0.25,-0.48, 9.64, 5363
25.23, 101653.57, 0.25,-0.57, 9.69, 5368
25.23, 101653.57, 0.23,-0.57, 9.67, 5373
25.23, 101653.57, 0.23,-0.54, 9.67, 5378
25.23, 101651.37, 0.21,-0.52, 9.64, 5383
25.23, 101651.37, 0.19,-0.54, 9.62, 5391
25.23, 101651.37, 0.23,-0.52, 9.52, 5395
25.23, 101651.37, 0.23,-0.56, 9.79, 5400
25.23, 101651.37, 0.23,-0.56, 9.60, 5405
25.23, 101651.37, 0.23,-0.56, 9.62, 5410
25.23, 101651.37, 0.17,-0.63, 9.71, 5415
25.23, 101650.59, 0.21,-0.57, 9.71, 5420
25.23, 101650.59, 0.23,-0.57, 9.56, 5425
25.23, 101650.59, 0.27,-0.50, 9.60, 5430
25.23, 101650.59, 0.31,-0.59, 9.64, 5435
25.23, 101650.59, 0.27,-0.57, 9.60, 5440
25.23, 101650.59, 0.29,-0.57, 9.73, 5445
25.23, 101650.59, 0.27,-0.56, 9.62, 5450
25.23, 101652.41, 0.31,-0.52, 9.66, 5455
25.23, 101652.41, 0.27,-0.52, 9.64, 5460
25.23, 101652.41, 0.21,-0.54, 9.62, 5465
25.23, 101652.41, 0.33,-0.59, 9.67, 5470
25.23, 101652.41, 0.29,-0.57, 9.73, 5475
25.23, 101652.41, 0.27,-0.54, 9.66, 5480
25.23, 101652.41, 0.17,-0.59, 9.64, 5485
25.23, 101651.31, 0.21,-0.59, 9.62, 5490
25.23, 101651.31, 0.19,-0.52, 9.60, 5495
25.23, 101651.31, 0.19,-0.61, 9.60, 5500
25.23, 101651.31, 0.31,-0.57, 9.87, 5505
25.23, 101651.31, 0.27,-0.56, 9.67, 5510
25.23, 101651.31, 0.23,-0.56, 9.56, 5515
25.23, 101651.31, 0.27,-0.54, 9.69, 5520
25.23, 101652.14, 0.25,-0.61, 9.69, 5525
25.23, 101652.14, 0.21,-0.56, 9.75, 5530
25.23, 101652.14, 0.21,-0.57, 9.67, 5535
25.23, 101652.14, 0.29,-0.50, 9.56, 5540
25.23, 101652.14, 0.31,-0.63, 9.64, 5545
25.23, 101652.14, 0.23,-0.57, 9.60, 5550
25.23, 101652.14, 0.31,-0.59, 9.73, 5555
25.23, 101652.47, 0.29,-0.57, 9.60, 5560
25.23, 101652.47, 0.25,-0.57, 9.60, 5565
25.23, 101652.47, 0.23,-0.56, 9.62, 5570
25.23, 101652.47, 0.29,-0.52, 9.75, 5575
25.23, 101652.47, 0.31,-0.46, 9.67, 5580
25.23, 101652.47, 0.25,-0.56, 9.73, 5585
25.23, 101652.47, 0.27,-0.59, 9.71, 5590
25.23, 101652.47, 0.19,-0.52, 9.66, 5595
25.23, 101651.97, 0.21,-0.54, 9.64, 5600
25.23, 101651.97, 0.21,-0.56, 9.60, 5605
25.23, 101651.97, 0.19,-0.54, 9.58, 5610
25.23, 101651.97, 0.19,-0.63, 9.54, 5615
25.23, 101651.97, 0.21,-0.48, 9.71, 5620
25.23, 101651.97, 0.21,-0.56, 9.66, 5625
25.23, 101651.97, 0.19,-0.57, 9.48, 5630
25.23, 101651.59, 0.17,-0.56, 9.43, 5635
25.23, 101651.59, 0.25,-0.57, 9.52, 5640
25.23, 101651.59, 0.23,-0.67, 9.67, 5645
25.23, 101651.59, 0.29,-0.56, 9.62, 5650
25.23, 101651.59, 0.29,-0.57, 9.66, 5655
25.23, 101651.59, 0.31,-0.65, 9.67, 5660
25.23, 101651.59, 0.27,-0.52, 9.66, 5665
25.23, 101651.15, 0.25,-0.54, 9.66, 5670
25.23, 101651.15, 0.29,-0.59, 9.66, 5675
25.23, 101651.15, 0.34,-0.61, 9.66, 5680
25.23, 101651.15, 0.25,-0.57, 9.66, 5685
25.23, 101651.15, 0.25,-0.56, 9.64, 5690
25.23, 101651.15, 0.27,-0.54, 9.58, 5695
25.23, 101651.15, 0.23,-0.52, 9.56, 5700
25.23, 101650.81, 0.25,-0.52, 9.66, 5705
25.23, 101650.81, 0.23,-0.63, 9.62, 5710
25.23, 101650.81, 0.25,-0.63, 9.60, 5715
25.23, 101650.81, 0.27,-0.56, 9.56, 5720
25.23, 101650.81, 0.17,-0.57, 9.64, 5725
25.23, 101650.81, 0.19,-0.56, 9.66, 5730
25.23, 101650.81, 0.21,-0.56, 9.66, 5735
25.23, 101650.16, 0.31,-0.54, 9.67, 5740
25.23, 101650.16, 0.27,-0.46, 9.54, 5745
25.23, 101650.16, 0.27,-0.59, 9.79, 5750
25.23, 101650.16, 0.25,-0.57, 9.58, 5755
25.23, 101650.16, 0.29,-0.57, 9.54, 5760
25.23, 101650.16, 0.29,-0.56, 9.71, 5765
25.23, 101650.16, 0.21,-0.50, 9.66, 5770
25.23, 101649.88, 0.25,-0.56, 9.66, 5775
25.23, 101649.88, 0.25,-0.57, 9.64, 5780
25.23, 101649.88, 0.21,-0.56, 9.56, 5785
25.23, 101649.88, 0.17,-0.57, 9.66, 5790
25.23, 101649.88, 0.15,-0.56, 9.67, 5795
25.23, 101649.88, 0.19,-0.54, 9.67, 5800
25.23, 101649.88, 0.15,-0.46, 9.64, 5805
25.23, 101651.37, 0.11,-0.52, 9.69, 5810
25.23, 101651.37, 0.10,-0.54, 9.64, 5815
25.23, 101651.37, 0.17,-0.56, 9.67, 5820
25.23, 101651.37, 0.15,-0.56, 9.66, 5825
25.23, 101651.37, 0.19,-0.54, 9.71, 5830
25.23, 101651.37, 0.19,-0.59, 9.71, 5835
25.23, 101651.37, 0.21,-0.56, 9.62, 5840
25.23, 101650.81, 0.31,-0.59, 9.60, 5845
25.23, 101650.81, 0.29,-0.65, 9.64, 5850
25.23, 101650.81, 0.33,-0.54, 9.66, 5855
25.23, 101650.81, 0.29,-0.65, 9.67, 5860
25.23, 101650.81, 0.34,-0.65, 9.75, 5865
25.23, 101650.81, 0.29,-0.56, 9.98, 5870
25.23, 101650.81, 0.29,-0.56, 9.73, 5875
25.23, 101651.81, 0.25,-0.54, 9.77, 5880
25.23, 101651.81, 0.33,-0.54, 9.50, 5885
25.23, 101651.81, 0.29,-0.57, 9.48, 5893
25.23, 101651.81, 0.33,-0.54, 9.58, 5897
25.23, 101651.81, 0.29,-0.54, 9.64, 5902
25.23, 101651.81, 0.31,-0.54, 9.66, 5907
25.23, 101651.81, 0.27,-0.56, 9.62, 5912
25.23, 101651.81, 0.29,-0.61, 9.66, 5917
25.23, 101651.81, 0.15,-0.57, 9.56, 5922
25.23, 101651.81, 0.19,-0.57, 9.66, 5927
25.23, 101651.81, 0.13,-0.57, 9.67, 5932
25.23, 101651.81, 0.10,-0.57, 9.69, 5937
25.23, 101651.81, 0.10,-0.61, 9.62, 5942
25.23, 101651.81, 0.10,-0.63, 9.58, 5947
25.23, 101650.59, 0.11,-0.56, 9.56, 5952
25.23, 101650.59, 0.17,-0.52, 9.67, 5957
25.23, 101650.59, 0.19,-0.50, 9.41, 5962
25.23, 101650.59, 0.19,-0.67, 9.46, 5967
25.23, 101650.59, 0.17,-0.61, 9.48, 5972
25.23, 101650.59, 0.21,-0.56, 9.69, 5977
25.23, 101650.59, 0.23,-0.59, 9.60, 5982
25.23, 101649.17, 0.33,-0.57, 9.66, 5987
25.23, 101649.17, 0.19,-0.57, 9.62, 5992
25.23, 101649.17, 0.23,-0.48, 9.60, 5997
25.23, 101649.17, 0.25,-0.57, 9.67, 6002
25.23, 101649.17, 0.33,-0.57, 9.66, 6007
25.23, 101649.17, 0.21,-0.61, 9.56, 6012
25.23, 101649.17, 0.27,-0.54, 9.58, 6017
25.23, 101650.16, 0.29,-0.59, 9.69, 6022
25.23, 101650.16, 0.33,-0.56, 9.71, 6027
25.23, 101650.16, 0.27,-0.52, 9.67, 6032
25.23, 101650.16, 0.23,-0.54, 9.60, 6037
25.23, 101650.16, 0.17,-0.57, 9.66, 6042
25.23, 101650.16, 0.21,-0.54, 9.67, 6047
25.23, 101650.16, 0.23,-0.52, 9.62, 6052
25.23, 101650.81, 0.21,-0.56, 9.64, 6057
25.23, 101650.81, 0.21,-0.61, 9.75, 6062
25.23, 101650.81, 0.15,-0.61, 9.69, 6067
25.23, 101650.81, 0.25,-0.57, 9.66, 6072
25.23, 101650.81, 0.23,-0.57, 9.75, 6077
25.23, 101650.81, 0.25,-0.50, 9.64, 6082
25.23, 101650.81, 0.19,-0.48, 9.69, 6087
25.23, 101651.15, 0.27,-0.48, 9.87, 6092
25.23, 101651.15, 0.15,-0.65, 9.62, 6097
25.23, 101651.15, 0.27,-0.61, 9.66, 6102
25.23, 101651.15, 0.25,-0.57, 9.64, 6107
25.23, 101651.15, 0.27,-0.50, 9.60, 6112
25.23, 101651.15, 0.25,-0.56, 9.54, 6117
25.23, 101651.15, 0.31,-0.52, 9.58, 6122
25.23, 101651.15, 0.21,-0.54, 9.56, 6127
25.23, 101654.44, 0.27,-0.52, 9.64, 6132
25.23, 101654.44, 0.27,-0.52, 9.67, 6137
25.23, 101654.44, 0.27,-0.48, 9.60, 6142
25.23, 101654.44, 0.21,-0.56, 9.62, 6147
25.23, 101654.44, 0.23,-0.54, 9.54, 6152
25.23, 101654.44, 0.15,-0.56, 9.60, 6157
25.23, 101654.44, 0.19,-0.52, 9.62, 6162
25.23, 101653.80, 0.21,-0.57, 9.66, 6167
25.23, 101653.80, 0.19,-0.56, 9.64, 6172
25.23, 101653.80, 0.19,-0.57, 9.66, 6177
25.23, 101653.80, 0.29,-0.52, 9.69, 6182
25.23, 101653.80, 0.21,-0.56, 9.56, 6187
25.23, 101653.80, 0.21,-0.54, 9.54, 6192
25.23, 101653.80, 0.23,-0.50, 9.69, 6197
25.23, 101653.02, 0.29,-0.56, 9.50, 6202
25.23, 101653.02, 0.19,-0.52, 9.50, 6207
25.23, 101653.02, 0.13,-0.54, 9.54, 6212
25.23, 101653.02, 0.25,-0.54, 9.64, 6217
25.23, 101653.02, 0.17,-0.54, 9.62, 6222
25.23, 101653.02, 0.19,-0.57, 9.67, 6227
25.23, 101653.02, 0.23,-0.54, 9.69, 6232
25.23, 101651.64, 0.25,-0.56, 9.60, 6237
25.23, 101651.64, 0.17,-0.57, 9.66, 6242
25.23, 101651.64, 0.21,-0.56, 9.62, 6247
25.23, 101651.64, 0.17,-0.57, 9.62, 6252
25.23, 101651.64, 0.25,-0.57, 9.64, 6257
25.23, 101651.64, 0.19,-0.52, 9.60, 6262
25.23, 101651.64, 0.23,-0.59, 9.62, 6267
25.23, 101651.30, 0.21,-0.57, 9.64, 6272
25.23, 101651.30, 0.23,-0.54, 9.66, 6277
25.23, 101651.30, 0.19,-0.52, 9.66, 6282
25.23, 101651.30, 0.17,-0.56, 9.69, 6287
25.23, 101651.30, 0.23,-0.56, 9.62, 6292
25.23, 101651.30, 0.17,-0.54, 9.71, 6297
25.23, 101651.30, 0.27,-0.50, 9.60, 6302
25.23, 101649.17, 0.23,-0.54, 9.71, 6307
25.23, 101649.17, 0.21,-0.56, 9.67, 6312
25.23, 101649.17, 0.25,-0.54, 9.62, 6317
25.23, 101649.17, 0.19,-0.57, 9.69, 6322
25.23, 101649.17, 0.21,-0.54, 9.66, 6327
25.23, 101649.17, 0.27,-0.59, 9.62, 6332
25.23, 101649.17, 0.19,-0.54, 9.56, 6337
25.23, 101649.72, 0.23,-0.59, 9.60, 6342
25.23, 101649.72, 0.23,-0.56, 9.64, 6347
25.23, 101649.72, 0.21,-0.57, 9.71, 6352
25.23, 101649.72, 0.23,-0.56, 9.67, 6357
25.23, 101649.72, 0.15,-0.59, 9.69, 6362
25.23, 101649.72, 0.21,-0.57, 9.67, 6367
25.23, 101649.72, 0.23,-0.52, 9.60, 6372
25.23, 101651.05, 0.19,-0.56, 9.69, 6377
25.23, 101651.05, 0.15,-0.54, 9.66, 6382
25.23, 101651.05, 0.17,-0.63, 9.64, 6387
25.23, 101651.05, 0.21,-0.57, 9.67, 6399
25.23, 101651.05, 0.25,-0.56, 9.67, 6403
25.23, 101651.05, 0.29,-0.56, 9.69, 6408
25.23, 101649.50, 0.25,-0.59, 9.64, 6413
25.23, 101649.50, 0.19,-0.61, 9.62, 6418
25.23, 101649.50, 0.23,-0.54, 9.64, 6423
25.23, 101649.50, 0.23,-0.48, 9.67, 6428
25.23, 101649.50, 0.23,-0.52, 9.58, 6433
25.23, 101649.50, 0.21,-0.52, 9.58, 6438
25.23, 101649.50, 0.19,-0.50, 9.56, 6443
25.23, 101649.66, 0.23,-0.54, 9.58, 6448
25.23, 101649.66, 0.23,-0.52, 9.56, 6453
25.23, 101649.66, 0.21,-0.54, 9.64, 6458
25.23, 101649.66, 0.23,-0.57, 9.71, 6463
25.23, 101649.66, 0.15,-0.54, 9.69, 6468
25.23, 101649.66, 0.19,-0.56, 9.73, 6473
25.23, 101649.66, 0.21,-0.50, 9.64, 6478
25.23, 101650.88, 0.29,-0.54, 9.83, 6483
25.23, 101650.88, 0.23,-0.56, 9.54, 6488
25.23, 101650.88, 0.27,-0.57, 9.54, 6493
25.23, 101650.88, 0.23,-0.57, 9.67, 6498
25.23, 101650.88, 0.21,-0.54, 9.58, 6503
25.23, 101650.88, 0.27,-0.57, 9.62, 6508
25.23, 101650.88, 0.19,-0.61, 9.66, 6513
25.23, 101650.00, 0.23,-0.59, 9.66, 6518
25.23, 101650.00, 0.21,-0.50, 9.67, 6523
25.23, 101650.00, 0.23,-0.50, 9.66, 6528
25.23, 101650.00, 0.27,-0.46, 9.60, 6533
25.23, 101650.00, 0.15,-0.46, 9.62, 6538
25.23, 101650.00, 0.27,-0.54, 9.58, 6543
25.23, 101650.00, 0.19,-0.54, 9.64, 6548
25.23, 101650.00, 0.27,-0.54, 9.67, 6553
25.23, 101650.49, 0.23,-0.54, 9.62, 6558
25.23, 101650.49, 0.29,-0.61, 9.62, 6563
25.23, 101650.49, 0.21,-0.59, 9.69, 6568
25.23, 101650.49, 0.21,-0.56, 9.73, 6573
25.23, 101650.49, 0.27,-0.54, 9.66, 6578
25.23, 101650.49, 0.17,-0.56, 9.69, 6583
25.23, 101650.49, 0.21,-0.59, 9.77, 6588
25.23, 101651.38, 0.19,-0.54, 9.77, 6593
25.23, 101651.38, 0.29,-0.63, 9.58, 6598
25.23, 101651.38, 0.29,-0.54, 9.43, 6603
25.23, 101651.38, 0.17,-0.54, 9.46, 6608
25.23, 101651.38, 0.25,-0.50, 9.54, 6613
25.23, 101651.38, 0.27,-0.56, 9.62, 6618
25.23, 101651.38, 0.27,-0.61, 9.52, 6623
25.23, 101654.11, 0.23,-0.59, 9.60, 6628
25.23, 101654.11, 0.15,-0.50, 9.73, 6633
25.23, 101654.11, 0.15,-0.54, 9.62, 6638
25.23, 101654.11, 0.23,-0.56, 9.62, 6643
25.23, 101654.11, 0.25,-0.56, 9.56, 6648
25.23, 101654.11, 0.27,-0.52, 9.67, 6653
25.23, 101654.11, 0.25,-0.54, 9.67, 6658
25.23, 101650.00, 0.21,-0.63, 9.66, 6663
25.23, 101650.00, 0.17,-0.59, 9.62, 6668
25.23, 101650.00, 0.17,-0.52, 9.64, 6673
25.23, 101650.00, 0.19,-0.57, 9.64, 6678
25.23, 101650.00, 0.23,-0.56, 9.67, 6683
25.23, 101650.00, 0.21,-0.57, 9.58, 6688
25.23, 101650.00, 0.23,-0.59, 9.54, 6693
25.23, 101650.22, 0.25,-0.50, 9.67, 6698
25.23, 101650.22, 0.31,-0.61, 9.87, 6703
25.23, 101650.22, 0.31,-0.56, 9.60, 6708
25.23, 101650.22, 0.25,-0.61, 9.64, 6713
25.23, 101650.22, 0.29,-0.59, 9.67, 6718
25.23, 101650.22, 0.29,-0.57, 9.52, 6723
25.23, 101650.22, 0.19,-0.48, 9.66, 6728
25.23, 101650.64, 0.25,-0.50, 9.69, 6733
25.23, 101650.64, 0.19,-0.59, 9.71, 6738
25.23, 101650.64, 0.21,-0.54, 9.66, 6743
25.23, 101650.64, 0.23,-0.52, 9.64, 6748
25.23, 101650.64, 0.21,-0.56, 9.69, 6753
25.23, 101650.64, 0.27,-0.52, 9.69, 6758
25.23, 101650.64, 0.27,-0.52, 9.64, 6763
25.23, 101651.05, 0.21,-0.56, 9.71, 6768
25.23, 101651.05, 0.17,-0.56, 9.64, 6773
25.23, 101651.05, 0.21,-0.57, 9.64, 6778
25.23, 101651.05, 0.21,-0.56, 9.60, 6783
25.23, 101651.05, 0.29,-0.54, 9.66, 6788
25.23, 101651.05, 0.25,-0.52, 9.66, 6793
25.23, 101651.05, 0.25,-0.56, 9.64, 6798
25.23, 101650.81, 0.19,-0.54, 9.64, 6803
25.23, 101650.81, 0.19,-0.54, 9.71, 6808
25.23, 101650.81, 0.21,-0.56, 9.58, 6813
25.23, 101650.81, 0.19,-0.54, 9.67, 6818
25.23, 101650.81, 0.17,-0.50, 9.69, 6823
25.23, 101650.81, 0.31,-0.56, 9.73, 6828
25.23, 101650.81, 0.29,-0.57, 9.69, 6833
25.23, 101650.16, 0.23,-0.59, 9.69, 6838
25.23, 101650.16, 0.23,-0.57, 9.83, 6843
25.23, 101650.16, 0.31,-0.56, 9.62, 6848
25.23, 101650.16, 0.23,-0.59, 9.67, 6853
25.23, 101650.16, 0.25,-0.50, 9.75, 6858
25.23, 101650.16, 0.21,-0.52, 9.69, 6863
25.23, 101650.16, 0.27,-0.63, 9.66, 6868
25.23, 101652.20, 0.23,-0.54, 9.50, 6873
25.23, 101652.20, 0.19,-0.52, 9.62, 6878
25.23, 101652.20, 0.23,-0.59, 9.66, 6883
25.23, 101652.20, 0.23,-0.61, 9.66, 6888
25.23, 101652.20, 0.25,-0.57, 9.62, 6893
25.23, 101652.20, 0.25,-0.56, 9.69, 6900
25.23, 101652.20, 0.25,-0.44, 9.67, 6905
25.23, 101650.32, 0.25,-0.52, 9.71, 6910
25.23, 101650.32, 0.13,-0.61, 9.56, 6915
25.23, 101650.32, 0.13,-0.57, 9.71, 6920
25.23, 101650.32, 0.25,-0.46, 9.62, 6925
25.23, 101650.32, 0.19,-0.54, 9.73, 6930
25.23, 101650.32, 0.23,-0.54, 9.77, 6935
25.23, 101650.32, 0.17,-0.56, 9.64, 6940
25.23, 101649.44, 0.25,-0.57, 9.64, 6945
25.23, 101649.44, 0.13,-0.52, 9.60, 6950
25.23, 101649.44, 0.21,-0.63, 9.67, 6955
25.23, 101649.44, 0.17,-0.57, 9.69, 6960
25.23, 101649.44, 0.25,-0.54, 9.67, 6965
25.23, 101649.44, 0.27,-0.50, 9.66, 6970
25.23, 101649.44, 0.27,-0.56, 9.66, 6975
25.23, 101651.64, 0.29,-0.50, 9.66, 6980
25.23, 101651.64, 0.23,-0.52, 9.66, 6985
25.23, 101651.64, 0.21,-0.56, 9.69, 6990
25.23, 101651.64, 0.31,-0.56, 9.62, 6995
25.23, 101651.64, 0.23,-0.54, 9.56, 7000
25.23, 101651.64, 0.23,-0.54, 9.60, 7005
25.23, 101651.64, 0.27,-0.56, 9.64, 7010
25.23, 101649.94, 0.23,-0.54, 9.62, 7015
25.23, 101649.94, 0.21,-0.56, 9.60, 7020
25.23, 101649.94, 0.23,-0.54, 9.66, 7025
25.23, 101649.94, 0.25,-0.54, 9.56, 7030
25.23, 101649.94, 0.25,-0.56, 9.67, 7035
25.23, 101649.94, 0.21,-0.63, 9.58, 7040
25.23, 101649.94, 0.19,-0.61, 9.54, 7045
25.23, 101649.94, 0.19,-0.54, 9.39, 7050
25.23, 101650.55, 0.23,-0.54, 9.48, 7055
25.23, 101650.55, 0.19,-0.59, 9.46, 7060
25.23, 101650.55, 0.21,-0.57, 9.52, 7065
25.23, 101650.55, 0.23,-0.61, 9.66, 7070
25.23, 101650.55, 0.29,-0.48, 9.54, 7075
25.23, 101650.55, 0.23,-0.57, 9.64, 7080
25.23, 101650.55, 0.21,-0.56, 9.60, 7085
25.23, 101650.97, 0.31,-0.63, 9.67, 7090
25.23, 101650.97, 0.25,-0.57, 9.69, 7095
25.23, 101650.97, 0.23,-0.54, 9.66, 7100
25.23, 101650.97, 0.23,-0.57, 9.64, 7105
25.23, 101650.97, 0.25,-0.56, 9.66, 7110
25.23, 101650.97, 0.21,-0.54, 9.66, 7115
25.23, 101650.97, 0.25,-0.56, 9.66, 7120
25.23, 101647.02, 0.19,-0.61, 9.66, 7125
25.23, 101647.02, 0.25,-0.56, 9.64, 7130
25.23, 101647.02, 0.27,-0.52, 9.62, 7135
25.23, 101647.02, 0.27,-0.54, 9.64, 7140
25.23, 101647.02, 0.23,-0.48, 9.73, 7145
25.23, 101647.02, 0.21,-0.54, 9.64, 7150
25.23, 101647.02, 0.29,-0.57, 9.66, 7155
25.23, 101651.30, 0.25,-0.59, 9.62, 7160
25.23, 101651.30, 0.29,-0.56, 9.66, 7165
25.23, 101651.30, 0.19,-0.52, 9.64, 7170
25.23, 101651.30, 0.21,-0.56, 9.64, 7175
25.23, 101651.30, 0.23,-0.59, 9.64, 7180
25.23, 101651.30, 0.21,-0.59, 9.52, 7185
25.23, 101651.30, 0.25,-0.65, 9.60, 7190
