External Temperature (C), Barometric Pressure (Pa), Acceleration X, Acceleration Y, Acceleration Z
24.92, 101639.39, 0.27,-0.54, 9.67, 7336
24.92, 101639.39, 0.17,-0.54, 9.62, 7341
24.92, 101639.39, 0.19,-0.61, 9.73, 7346
24.92, 101642.50, 0.31,-0.48, 9.56, 7351
24.92, 101642.50, 0.23,-0.56, 9.64, 7356
24.92, 101642.50, 0.21,-0.61, 9.62, 7361
24.92, 101642.50, 0.23,-0.59, 9.54, 7366
24.92, 101642.50, 0.15,-0.57, 9.60, 7371
24.92, 101642.50, 0.17,-0.63, 9.69, 7376
24.92, 101642.50, 0.25,-0.54, 9.69, 7381
24.92, 101642.28, 0.25,-0.56, 9.66, 7386
24.92, 101642.28, 0.21,-0.56, 9.58, 7391
24.92, 101642.28, 0.19,-0.59, 9.66, 7396
24.92, 101642.28, 0.13,-0.56, 9.66, 7401
24.92, 101642.28, 0.23,-0.59, 9.64, 7406
24.92, 101642.28, 0.19,-0.61, 9.58, 7411
24.92, 101642.28, 0.19,-0.57, 9.64, 7416
24.92, 101642.67, 0.23,-0.59, 9.67, 7421
24.92, 101642.67, 0.19,-0.56, 9.66, 7426
24.92, 101642.67, 0.21,-0.61, 9.69, 7431
24.92, 101642.67, 0.25,-0.63, 9.60, 7436
24.92, 101642.67, 0.27,-0.52, 9.69, 7441
24.92, 101642.67, 0.23,-0.57, 9.62, 7446
24.92, 101642.67, 0.19,-0.57, 9.62, 7451
24.92, 101639.53, 0.19,-0.61, 9.67, 7456
24.92, 101639.53, 0.21,-0.56, 9.54, 7461
24.92, 101639.53, 0.25,-0.54, 9.64, 7466
24.92, 101639.53, 0.25,-0.56, 9.46, 7471
24.92, 101639.53, 0.19,-0.52, 9.50, 7476
24.92, 101639.53, 0.25,-0.54, 9.56, 7481
24.92, 101639.53, 0.21,-0.50, 9.56, 7486
24.92, 101638.40, 0.27,-0.54, 9.58, 7491
24.92, 101638.40, 0.27,-0.65, 9.64, 7496
24.92, 101638.40, 0.21,-0.63, 9.54, 7501
24.92, 101638.40, 0.25,-0.56, 9.56, 7506
24.92, 101638.40, 0.23,-0.59, 9.64, 7511
24.92, 101638.40, 0.21,-0.56, 9.73, 7516
24.92, 101638.40, 0.25,-0.59, 9.69, 7521
24.92, 101641.02, 0.21,-0.57, 9.71, 7526
24.92, 101641.02, 0.21,-0.56, 9.64, 7531
24.92, 101641.02, 0.19,-0.52, 9.62, 7536
